date,time_series_name,historical_value
21/11/2022,time_series_7,-256.372604
22/11/2022,time_series_7,-256.3895333
23/11/2022,time_series_7,-237.3967155
24/11/2022,time_series_7,-201.8020594
25/11/2022,time_series_7,-158.705798
26/11/2022,time_series_7,-119.9922198
27/11/2022,time_series_7,-95.12737565
28/11/2022,time_series_7,-87.08145428
29/11/2022,time_series_7,-91.2802533
30/11/2022,time_series_7,-98.07944996
01/12/2022,time_series_7,-97.60505963
02/12/2022,time_series_7,-84.6868794
03/12/2022,time_series_7,-61.55621915
04/12/2022,time_series_7,-37.01718492
05/12/2022,time_series_7,-22.45137805
06/12/2022,time_series_7,-26.50777203
07/12/2022,time_series_7,-50.96127399
08/12/2022,time_series_7,-89.69323311
09/12/2022,time_series_7,-131.2967952
10/12/2022,time_series_7,-164.1147695
11/12/2022,time_series_7,-181.3717703
12/12/2022,time_series_7,-184.0068253
13/12/2022,time_series_7,-179.8797806
14/12/2022,time_series_7,-179.7202121
15/12/2022,time_series_7,-191.7189831
16/12/2022,time_series_7,-217.3102227
17/12/2022,time_series_7,-250.1462512
18/12/2022,time_series_7,-278.7789422
19/12/2022,time_series_7,-291.8217681
20/12/2022,time_series_7,-283.1923663
21/12/2022,time_series_7,-254.9805063
22/12/2022,time_series_7,-216.5831544
23/12/2022,time_series_7,-180.4888383
24/12/2022,time_series_7,-156.664592
25/12/2022,time_series_7,-148.1622102
26/12/2022,time_series_7,-150
27/12/2022,time_series_7,-151.8480282
28/12/2022,time_series_7,-143.2609433
29/12/2022,time_series_7,-118.9987443
30/12/2022,time_series_7,-81.92059494
31/12/2022,time_series_7,-42.06229629
01/01/2023,time_series_7,-12.29263824
01/01/2022,time_series_8,0.299487159
02/01/2022,time_series_8,0.638166456
03/01/2022,time_series_8,0.903250349
04/01/2022,time_series_8,1.061852217
05/01/2022,time_series_8,1.222774373
06/01/2022,time_series_8,1.55076751
07/01/2022,time_series_8,2.098082663
08/01/2022,time_series_8,2.710541351
09/01/2022,time_series_8,3.116692993
10/01/2022,time_series_8,3.149954571
11/01/2022,time_series_8,2.920093597
12/01/2022,time_series_8,2.767714404
13/01/2022,time_series_8,3.006188354
14/01/2022,time_series_8,3.645538184
15/01/2022,time_series_8,4.336373612
16/01/2022,time_series_8,4.613612977
17/01/2022,time_series_8,4.273075032
18/01/2022,time_series_8,3.580497908
19/01/2022,time_series_8,3.117830899
20/01/2022,time_series_8,3.352143114
21/01/2022,time_series_8,4.251390658
22/01/2022,time_series_8,5.266040546
23/01/2022,time_series_8,5.727466919
24/01/2022,time_series_8,5.379392667
25/01/2022,time_series_8,4.625113571
26/01/2022,time_series_8,4.266505441
27/01/2022,time_series_8,4.901017408
28/01/2022,time_series_8,6.4305687
29/01/2022,time_series_8,8.082183698
30/01/2022,time_series_8,8.962391868
31/01/2022,time_series_8,8.744782916
01/02/2022,time_series_8,7.956564646
02/02/2022,time_series_8,7.611214611
03/02/2022,time_series_8,8.434232683
04/02/2022,time_series_8,10.26554446
05/02/2022,time_series_8,12.1191984
06/02/2022,time_series_8,12.89348214
07/02/2022,time_series_8,12.21397071
08/02/2022,time_series_8,10.75848692
09/02/2022,time_series_8,9.782194983
10/02/2022,time_series_8,10.17069235
11/02/2022,time_series_8,11.73434903
12/02/2022,time_series_8,13.30542147
13/02/2022,time_series_8,13.60224713
14/02/2022,time_series_8,12.22623841
15/02/2022,time_series_8,10.02387051
16/02/2022,time_series_8,8.503088295
17/02/2022,time_series_8,8.712919837
18/02/2022,time_series_8,10.42929518
19/02/2022,time_series_8,12.2895152
20/02/2022,time_series_8,12.81087206
21/02/2022,time_series_8,11.54234079
22/02/2022,time_series_8,9.464725069
23/02/2022,time_series_8,8.299842043
24/02/2022,time_series_8,9.218393563
25/02/2022,time_series_8,11.91919449
26/02/2022,time_series_8,14.80303176
27/02/2022,time_series_8,16.14775468
28/02/2022,time_series_8,15.41661754
01/03/2022,time_series_8,13.69834878
02/03/2022,time_series_8,12.91060052
03/03/2022,time_series_8,14.337206
04/03/2022,time_series_8,17.60152354
05/03/2022,time_series_8,20.87992419
06/03/2022,time_series_8,22.23309828
07/03/2022,time_series_8,21.07030284
08/03/2022,time_series_8,18.62813782
09/03/2022,time_series_8,17.06661954
10/03/2022,time_series_8,17.83382637
11/03/2022,time_series_8,20.53108891
12/03/2022,time_series_8,23.16366589
13/03/2022,time_series_8,23.62576739
14/03/2022,time_series_8,21.3182644
15/03/2022,time_series_8,17.66390342
16/03/2022,time_series_8,15.09402033
17/03/2022,time_series_8,15.23897594
18/03/2022,time_series_8,17.68406392
19/03/2022,time_series_8,20.2567803
20/03/2022,time_series_8,20.66554319
21/03/2022,time_series_8,18.27143334
22/03/2022,time_series_8,14.64099197
23/03/2022,time_series_8,12.42525579
24/03/2022,time_series_8,13.37813348
25/03/2022,time_series_8,17.00556263
26/03/2022,time_series_8,20.89217583
27/03/2022,time_series_8,22.49666727
28/03/2022,time_series_8,21.08052842
29/03/2022,time_series_8,18.30127032
30/03/2022,time_series_8,16.98636377
31/03/2022,time_series_8,18.98175833
01/04/2022,time_series_8,23.69599819
02/04/2022,time_series_8,28.46741338
03/04/2022,time_series_8,30.51661621
04/04/2022,time_series_8,29.03203425
05/04/2022,time_series_8,25.80267291
06/04/2022,time_series_8,23.8854173
07/04/2022,time_series_8,25.2815485
08/04/2022,time_series_8,29.37315729
09/04/2022,time_series_8,33.32779559
10/04/2022,time_series_8,34.20476658
11/04/2022,time_series_8,31.19399425
12/04/2022,time_series_8,26.28489772
13/04/2022,time_series_8,22.82381496
14/04/2022,time_series_8,23.01561708
15/04/2022,time_series_8,26.25
16/04/2022,time_series_8,29.5417749
17/04/2022,time_series_8,29.78982329
18/04/2022,time_series_8,26.16893183
19/04/2022,time_series_8,20.83519432
20/04/2022,time_series_8,17.37475676
21/04/2022,time_series_8,18.13247161
22/04/2022,time_series_8,22.43067739
23/04/2022,time_series_8,27.04829917
24/04/2022,time_series_8,28.63606696
25/04/2022,time_series_8,26.26518543
26/04/2022,time_series_8,22.17323433
27/04/2022,time_series_8,20.10812799
28/04/2022,time_series_8,22.48744806
29/04/2022,time_series_8,28.51292544
30/04/2022,time_series_8,34.69098889
01/05/2022,time_series_8,37.4061796
02/05/2022,time_series_8,35.62778433
03/05/2022,time_series_8,31.69649431
04/05/2022,time_series_8,29.56294486
05/05/2022,time_series_8,31.77621201
06/05/2022,time_series_8,37.49165605
07/05/2022,time_series_8,43.02984395
08/05/2022,time_series_8,44.60447877
09/05/2022,time_series_8,41.18286465
10/05/2022,time_series_8,35.30892082
11/05/2022,time_series_8,31.23182078
12/05/2022,time_series_8,31.71929488
13/05/2022,time_series_8,35.95479868
14/05/2022,time_series_8,40.13127926
15/05/2022,time_series_8,40.33076341
16/05/2022,time_series_8,35.53660993
17/05/2022,time_series_8,28.49175038
18/05/2022,time_series_8,23.71727917
19/05/2022,time_series_8,24.15141466
20/05/2022,time_series_8,28.93782217
21/05/2022,time_series_8,34.05696351
22/05/2022,time_series_8,35.36088272
23/05/2022,time_series_8,31.74143718
24/05/2022,time_series_8,26.02843016
25/05/2022,time_series_8,22.90308846
26/05/2022,time_series_8,25.36767295
27/05/2022,time_series_8,32.4297784
28/05/2022,time_series_8,39.77570181
29/05/2022,time_series_8,42.96427085
30/05/2022,time_series_8,40.75412804
31/05/2022,time_series_8,36.04391104
01/06/2022,time_series_8,33.68174635
02/06/2022,time_series_8,36.76554634
03/06/2022,time_series_8,44.22221516
04/06/2022,time_series_8,51.52089087
05/06/2022,time_series_8,54.02267854
06/06/2022,time_series_8,50.46298423
07/06/2022,time_series_8,43.92904143
08/06/2022,time_series_8,39.5602224
09/06/2022,time_series_8,40.67355137
10/06/2022,time_series_8,46.23231585
11/06/2022,time_series_8,51.59389555
12/06/2022,time_series_8,52.01056613
13/06/2022,time_series_8,46.26272253
14/06/2022,time_series_8,37.67045915
15/06/2022,time_series_8,31.6824313
16/06/2022,time_series_8,31.82545615
17/06/2022,time_series_8,37.06260388
18/06/2022,time_series_8,42.57690225
19/06/2022,time_series_8,43.42567132
20/06/2022,time_series_8,38.32817276
21/06/2022,time_series_8,30.71571154
22/06/2022,time_series_8,26.21425916
23/06/2022,time_series_8,28.42387441
24/06/2022,time_series_8,36.17227772
25/06/2022,time_series_8,44.34044258
26/06/2022,time_series_8,47.67621254
27/06/2022,time_series_8,44.74160915
28/06/2022,time_series_8,39.0059309
29/06/2022,time_series_8,36.22564879
30/06/2022,time_series_8,40.05602589
01/07/2022,time_series_8,49.20130345
02/07/2022,time_series_8,58.28199312
03/07/2022,time_series_8,61.80626919
04/07/2022,time_series_8,58.27415957
05/07/2022,time_series_8,51.30970683
06/07/2022,time_series_8,46.93320374
07/07/2022,time_series_8,48.99928988
08/07/2022,time_series_8,56.23748408
09/07/2022,time_series_8,63.15464042
10/07/2022,time_series_8,64.15759464
11/07/2022,time_series_8,57.80802232
12/07/2022,time_series_8,47.98803052
13/07/2022,time_series_8,41.05994265
14/07/2022,time_series_8,41.12714305
15/07/2022,time_series_8,46.96246543
16/07/2022,time_series_8,52.94468417
17/07/2022,time_series_8,53.33271233
18/07/2022,time_series_8,46.67285219
19/07/2022,time_series_8,37.00090857
20/07/2022,time_series_8,30.89385649
21/07/2022,time_series_8,32.55883088
22/07/2022,time_series_8,40.65560276
23/07/2022,time_series_8,49.27390465
24/07/2022,time_series_8,52.36625071
25/07/2022,time_series_8,48.31461081
26/07/2022,time_series_8,41.17572594
27/07/2022,time_series_8,37.63068863
28/07/2022,time_series_8,41.90718384
29/07/2022,time_series_8,52.5
30/07/2022,time_series_8,63.19179048
31/07/2022,time_series_8,67.64564429
01/08/2022,time_series_8,64.13077476
02/08/2022,time_series_8,56.80909362
03/08/2022,time_series_8,52.57929803
04/08/2022,time_series_8,55.82763037
05/08/2022,time_series_8,65.04056256
06/08/2022,time_series_8,73.86225182
07/08/2022,time_series_8,75.83952949
08/08/2022,time_series_8,69.29900057
09/08/2022,time_series_8,58.667335
10/08/2022,time_series_8,51.20271648
11/08/2022,time_series_8,51.56769254
12/08/2022,time_series_8,58.32861094
13/08/2022,time_series_8,65.04560418
14/08/2022,time_series_8,65.1672833
15/08/2022,time_series_8,57.05811954
16/08/2022,time_series_8,45.3529735
17/08/2022,time_series_8,37.57806715
18/08/2022,time_series_8,38.54964581
19/08/2022,time_series_8,46.76529724
20/08/2022,time_series_8,55.53279121
21/08/2022,time_series_8,58.0217301
22/08/2022,time_series_8,52.44907851
23/08/2022,time_series_8,43.47606757
24/08/2022,time_series_8,38.7267417
25/08/2022,time_series_8,43.02004169
26/08/2022,time_series_8,54.65983395
27/08/2022,time_series_8,66.60834151
28/08/2022,time_series_8,71.69913495
29/08/2022,time_series_8,67.98363493
30/08/2022,time_series_8,60.17152014
31/08/2022,time_series_8,56.04621668
01/09/2022,time_series_8,60.52802278
02/09/2022,time_series_8,71.8588112
03/09/2022,time_series_8,82.81452238
04/09/2022,time_series_8,86.07270512
05/09/2022,time_series_8,79.71222987
06/09/2022,time_series_8,68.68880108
07/09/2022,time_series_8,61.13871865
08/09/2022,time_series_8,62.26448245
09/09/2022,time_series_8,70.40609418
10/09/2022,time_series_8,78.28538679
11/09/2022,time_series_8,78.52206296
12/09/2022,time_series_8,69.28201767
13/09/2022,time_series_8,55.7850185
14/09/2022,time_series_8,46.49561046
15/09/2022,time_series_8,46.83194412
16/09/2022,time_series_8,55.12627451
17/09/2022,time_series_8,63.90547902
18/09/2022,time_series_8,65.56152172
19/09/2022,time_series_8,58.15564015
20/09/2022,time_series_8,46.96646591
21/09/2022,time_series_8,40.57700554
22/09/2022,time_series_8,44.41589626
23/09/2022,time_series_8,56.61617382
24/09/2022,time_series_8,69.34051717
25/09/2022,time_series_8,74.61376301
26/09/2022,time_series_8,70.28932405
27/09/2022,time_series_8,61.64256952
28/09/2022,time_series_8,57.3569302
29/09/2022,time_series_8,62.89871018
30/09/2022,time_series_8,76.27326869
01/10/2022,time_series_8,89.39217542
02/10/2022,time_series_8,94.06310809
03/10/2022,time_series_8,88.11217552
04/10/2022,time_series_8,77.01483846
05/10/2022,time_series_8,69.77235637
06/10/2022,time_series_8,72.11068922
07/10/2022,time_series_8,82.12435565
08/10/2022,time_series_8,91.67591713
09/10/2022,time_series_8,92.53425562
10/10/2022,time_series_8,82.64477841
11/10/2022,time_series_8,67.79119691
12/10/2022,time_series_8,57.35727725
13/10/2022,time_series_8,57.34667262
14/10/2022,time_series_8,65.91332917
15/10/2022,time_series_8,74.79426571
16/10/2022,time_series_8,75.5992656
17/10/2022,time_series_8,66.23394586
18/10/2022,time_series_8,52.59911928
19/10/2022,time_series_8,44.24603281
20/10/2022,time_series_8,47.22642301
21/10/2022,time_series_8,59.51946921
22/10/2022,time_series_8,72.50813966
23/10/2022,time_series_8,77.43038968
24/10/2022,time_series_8,71.96456253
25/10/2022,time_series_8,61.97475631
26/10/2022,time_series_8,57.06654794
27/10/2022,time_series_8,63.27252776
28/10/2022,time_series_8,78.37907095
29/10/2022,time_series_8,93.4473787
30/10/2022,time_series_8,99.42510444
31/10/2022,time_series_8,93.89083418
01/11/2022,time_series_8,82.84016039
02/11/2022,time_series_8,76.13476764
03/11/2022,time_series_8,80.01479784
04/11/2022,time_series_8,92.31563719
05/11/2022,time_series_8,104.0231196
06/11/2022,time_series_8,106.0347764
07/11/2022,time_series_8,96.05279418
08/11/2022,time_series_8,80.40086361
09/11/2022,time_series_8,69.35780664
10/11/2022,time_series_8,69.48945927
11/11/2022,time_series_8,78.75
12/11/2022,time_series_8,88.06793271
13/11/2022,time_series_8,88.25583162
14/11/2022,time_series_8,77.05296594
15/11/2022,time_series_8,60.97639439
16/11/2022,time_series_8,50.54474694
17/11/2022,time_series_8,52.43714762
18/11/2022,time_series_8,64.48819748
19/11/2022,time_series_8,77.31504983
20/11/2022,time_series_8,81.38671661
21/11/2022,time_series_8,74.22769795
22/11/2022,time_series_8,62.3144344
23/11/2022,time_series_8,56.19963976
24/11/2022,time_series_8,62.50748274
25/11/2022,time_series_8,78.82985269
26/11/2022,time_series_8,95.40021946
27/11/2022,time_series_8,102.3259954
28/11/2022,time_series_8,96.95429834
29/11/2022,time_series_8,85.81246019
30/11/2022,time_series_8,79.62922245
01/12/2022,time_series_8,85.16024818
02/12/2022,time_series_8,99.97774947
03/12/2022,time_series_8,114.1815544
04/12/2022,time_series_8,117.7837017
05/12/2022,time_series_8,108.2247373
06/12/2022,time_series_8,92.3464083
07/12/2022,time_series_8,81.29809837
08/12/2022,time_series_8,82.18180946
09/12/2022,time_series_8,92.72553343
10/12/2022,time_series_8,103.0235826
11/12/2022,time_series_8,103.0675065
12/12/2022,time_series_8,90.40931644
13/12/2022,time_series_8,72.16523637
14/12/2022,time_series_8,59.80879094
15/12/2022,time_series_8,60.63916343
16/12/2022,time_series_8,72.34455543
17/12/2022,time_series_8,84.78010066
18/12/2022,time_series_8,87.6551459
19/12/2022,time_series_8,78.35473654
20/12/2022,time_series_8,63.98655748
21/12/2022,time_series_8,56.07307864
22/12/2022,time_series_8,61.85542172
23/12/2022,time_series_8,78.75803325
24/12/2022,time_series_8,96.21419763
25/12/2022,time_series_8,103.5179412
26/12/2022,time_series_8,97.8099073
27/12/2022,time_series_8,86.17120453
28/12/2022,time_series_8,80.21573803
29/12/2022,time_series_8,87.22806092
30/12/2022,time_series_8,104.5252358
31/12/2022,time_series_8,121.3233882
01/01/2023,time_series_8,126.745515
01/01/2022,time_series_9,100.134969
02/01/2022,time_series_9,100.2937764
03/01/2022,time_series_9,100.4845185
04/01/2022,time_series_9,100.7109727
05/01/2022,time_series_9,100.9647229
06/01/2022,time_series_9,101.2234418
07/01/2022,time_series_9,101.4574435
08/01/2022,time_series_9,101.6417083
09/01/2022,time_series_9,101.7669631
10/01/2022,time_series_9,101.8432751
11/01/2022,time_series_9,101.8933067
12/01/2022,time_series_9,101.9380741
13/01/2022,time_series_9,101.9826634
14/01/2022,time_series_9,102.0102047
15/01/2022,time_series_9,101.9886658
16/01/2022,time_series_9,101.8883791
17/01/2022,time_series_9,101.7020254
18/01/2022,time_series_9,101.4564899
19/01/2022,time_series_9,101.2091552
20/01/2022,time_series_9,101.0286205
21/01/2022,time_series_9,100.9679538
22/01/2022,time_series_9,101.0432
23/01/2022,time_series_9,101.2282813
24/01/2022,time_series_9,101.4699636
25/01/2022,time_series_9,101.7166291
26/01/2022,time_series_9,101.9471018
27/01/2022,time_series_9,102.1847349
28/01/2022,time_series_9,102.4883701
29/01/2022,time_series_9,102.9228971
30/01/2022,time_series_9,103.5226683
31/01/2022,time_series_9,104.2656217
01/02/2022,time_series_9,105.0719336
02/02/2022,time_series_9,105.8298333
03/02/2022,time_series_9,106.4379996
04/02/2022,time_series_9,106.8451704
05/02/2022,time_series_9,107.0678526
06/02/2022,time_series_9,107.1766958
07/02/2022,time_series_9,107.2569388
08/02/2022,time_series_9,107.3613091
09/02/2022,time_series_9,107.4783692
10/02/2022,time_series_9,107.5328701
11/02/2022,time_series_9,107.4197879
12/02/2022,time_series_9,107.0572596
13/02/2022,time_series_9,106.4335818
14/02/2022,time_series_9,105.625
15/02/2022,time_series_9,104.7739827
16/02/2022,time_series_9,104.0362511
17/02/2022,time_series_9,103.5202424
18/02/2022,time_series_9,103.2473016
19/02/2022,time_series_9,103.1520385
20/02/2022,time_series_9,103.1236727
21/02/2022,time_series_9,103.0694521
22/02/2022,time_series_9,102.9698682
23/02/2022,time_series_9,102.8982211
24/02/2022,time_series_9,102.9933037
25/02/2022,time_series_9,103.3962359
26/02/2022,time_series_9,104.1802879
27/02/2022,time_series_9,105.3071204
28/02/2022,time_series_9,106.6315587
01/03/2022,time_series_9,107.9546633
02/03/2022,time_series_9,109.1018371
03/03/2022,time_series_9,109.9900377
04/03/2022,time_series_9,110.6522853
05/03/2022,time_series_9,111.2071341
06/03/2022,time_series_9,111.7867644
07/03/2022,time_series_9,112.4576001
08/03/2022,time_series_9,113.1719632
09/03/2022,time_series_9,113.7755637
10/03/2022,time_series_9,114.0695803
11/03/2022,time_series_9,113.8998281
12/03/2022,time_series_9,113.231578
13/03/2022,time_series_9,112.1740404
14/03/2022,time_series_9,110.9413025
15/03/2022,time_series_9,109.7662469
16/03/2022,time_series_9,108.8066708
17/03/2022,time_series_9,108.08746
18/03/2022,time_series_9,107.506532
19/03/2022,time_series_9,106.9025186
20/03/2022,time_series_9,106.1526153
21/03/2022,time_series_9,105.2537989
22/03/2022,time_series_9,104.3473317
23/03/2022,time_series_9,103.6724902
24/03/2022,time_series_9,103.4688846
25/03/2022,time_series_9,103.8718153
26/03/2022,time_series_9,104.8497106
27/03/2022,time_series_9,106.214086
28/03/2022,time_series_9,107.6989631
29/03/2022,time_series_9,109.0738401
30/03/2022,time_series_9,110.2377603
31/03/2022,time_series_9,111.25
01/04/2022,time_series_9,112.2821777
02/04/2022,time_series_9,113.5137126
03/04/2022,time_series_9,115.020074
04/04/2022,time_series_9,116.7078595
05/04/2022,time_series_9,118.3297352
06/04/2022,time_series_9,119.5750683
07/04/2022,time_series_9,120.1960024
08/04/2022,time_series_9,120.1109263
09/04/2022,time_series_9,119.4365946
10/04/2022,time_series_9,118.4327514
11/04/2022,time_series_9,117.3839982
12/04/2022,time_series_9,116.4736295
13/04/2022,time_series_9,115.7087949
14/04/2022,time_series_9,114.9329495
15/04/2022,time_series_9,113.9206608
16/04/2022,time_series_9,112.5105112
17/04/2022,time_series_9,110.7127483
18/04/2022,time_series_9,108.7389395
19/04/2022,time_series_9,106.9367324
20/04/2022,time_series_9,105.657413
21/04/2022,time_series_9,105.1163273
22/04/2022,time_series_9,105.3108363
23/04/2022,time_series_9,106.0345994
24/04/2022,time_series_9,106.9823271
25/04/2022,time_series_9,107.8964937
26/04/2022,time_series_9,108.6870694
27/04/2022,time_series_9,109.4671844
28/04/2022,time_series_9,110.4867025
29/04/2022,time_series_9,111.9939571
30/04/2022,time_series_9,114.0906733
01/05/2022,time_series_9,116.6496848
02/05/2022,time_series_9,119.3367468
03/05/2022,time_series_9,121.7293788
04/05/2022,time_series_9,123.4797633
05/05/2022,time_series_9,124.4470371
06/05/2022,time_series_9,124.7374841
07/05/2022,time_series_9,124.6335233
08/05/2022,time_series_9,124.4444255
09/05/2022,time_series_9,124.3489456
10/05/2022,time_series_9,124.3046998
11/05/2022,time_series_9,124.0684385
12/05/2022,time_series_9,123.3193333
13/05/2022,time_series_9,121.828268
14/05/2022,time_series_9,119.593181
15/05/2022,time_series_9,116.875
16/05/2022,time_series_9,114.1143835
17/05/2022,time_series_9,111.7652427
18/05/2022,time_series_9,110.120697
19/05/2022,time_series_9,109.2117332
20/05/2022,time_series_9,108.8257079
21/05/2022,time_series_9,108.6360362
22/05/2022,time_series_9,108.3819654
23/05/2022,time_series_9,108.0130407
24/05/2022,time_series_9,107.7285896
25/05/2022,time_series_9,107.891437
26/05/2022,time_series_9,108.8544723
27/05/2022,time_series_9,110.7807424
28/05/2022,time_series_9,113.5423072
29/05/2022,time_series_9,116.7474956
30/05/2022,time_series_9,119.8866583
31/05/2022,time_series_9,122.5307771
01/06/2022,time_series_9,124.4917053
02/06/2022,time_series_9,125.8698358
03/06/2022,time_series_9,126.9671664
04/06/2022,time_series_9,128.1068998
05/06/2022,time_series_9,129.4452366
06/06/2022,time_series_9,130.8656451
07/06/2022,time_series_9,132.0079273
08/06/2022,time_series_9,132.4212068
09/06/2022,time_series_9,131.7710357
10/06/2022,time_series_9,130.0040008
11/06/2022,time_series_9,127.3915908
12/06/2022,time_series_9,124.4305796
13/06/2022,time_series_9,121.6441147
14/06/2022,time_series_9,119.3746758
15/06/2022,time_series_9,117.6647152
16/06/2022,time_series_9,116.2804005
17/06/2022,time_series_9,114.8669632
18/06/2022,time_series_9,113.1619238
19/06/2022,time_series_9,111.1643227
20/06/2022,time_series_9,109.1777002
21/06/2022,time_series_9,107.7032722
22/06/2022,time_series_9,107.2303257
23/06/2022,time_series_9,108.0201888
24/06/2022,time_series_9,109.9846982
25/06/2022,time_series_9,112.7171993
26/06/2022,time_series_9,115.6634076
27/06/2022,time_series_9,118.3539039
28/06/2022,time_series_9,120.5905516
29/06/2022,time_series_9,122.5
30/06/2022,time_series_9,124.4293863
01/07/2022,time_series_9,126.7336488
02/07/2022,time_series_9,129.5556294
03/07/2022,time_series_9,132.7047462
04/07/2022,time_series_9,135.6947476
05/07/2022,time_series_9,137.9266947
06/07/2022,time_series_9,138.9345613
07/07/2022,time_series_9,138.5801443
08/07/2022,time_series_9,137.1062261
09/07/2022,time_series_9,135.0222276
10/07/2022,time_series_9,132.8746897
11/07/2022,time_series_9,131.009185
12/07/2022,time_series_9,129.4349264
13/07/2022,time_series_9,127.8556943
14/07/2022,time_series_9,125.8526558
15/07/2022,time_series_9,123.1326434
16/07/2022,time_series_9,119.7234712
17/07/2022,time_series_9,116.021389
18/07/2022,time_series_9,112.6643096
19/07/2022,time_series_9,110.2862054
20/07/2022,time_series_9,109.2647008
21/07/2022,time_series_9,109.5784727
22/07/2022,time_series_9,110.8409174
23/07/2022,time_series_9,112.4946906
24/07/2022,time_series_9,114.0763583
25/07/2022,time_series_9,115.4270371
26/07/2022,time_series_9,116.749634
27/07/2022,time_series_9,118.4850349
28/07/2022,time_series_9,121.0650171
29/07/2022,time_series_9,124.6586783
30/07/2022,time_series_9,129.0337478
31/07/2022,time_series_9,133.60156
01/08/2022,time_series_9,137.6289243
02/08/2022,time_series_9,140.521527
03/08/2022,time_series_9,142.0489038
04/08/2022,time_series_9,142.4071156
05/08/2022,time_series_9,142.0903509
06/08/2022,time_series_9,141.6319122
07/08/2022,time_series_9,141.3365821
08/08/2022,time_series_9,141.1310304
09/08/2022,time_series_9,140.6040069
10/08/2022,time_series_9,139.2188788
11/08/2022,time_series_9,136.5992765
12/08/2022,time_series_9,132.7527801
13/08/2022,time_series_9,128.125
14/08/2022,time_series_9,123.4547843
15/08/2022,time_series_9,119.4942343
16/08/2022,time_series_9,116.7211515
17/08/2022,time_series_9,115.1761648
18/08/2022,time_series_9,114.4993773
19/08/2022,time_series_9,114.1483997
20/08/2022,time_series_9,113.6944788
21/08/2022,time_series_9,113.0562131
22/08/2022,time_series_9,112.5589581
23/08/2022,time_series_9,112.7895702
24/08/2022,time_series_9,114.3127086
25/08/2022,time_series_9,117.381197
26/08/2022,time_series_9,121.777494
27/08/2022,time_series_9,126.8634326
28/08/2022,time_series_9,131.8186533
29/08/2022,time_series_9,135.9597172
30/08/2022,time_series_9,138.9933728
31/08/2022,time_series_9,141.0873862
01/09/2022,time_series_9,142.7271988
02/09/2022,time_series_9,144.4270352
03/09/2022,time_series_9,146.432873
04/09/2022,time_series_9,148.5593271
05/09/2022,time_series_9,150.240291
06/09/2022,time_series_9,150.7728333
07/09/2022,time_series_9,149.6422433
08/09/2022,time_series_9,146.7764236
09/09/2022,time_series_9,142.6091413
10/09/2022,time_series_9,137.9198567
11/09/2022,time_series_9,133.5219825
12/09/2022,time_series_9,129.9426808
13/09/2022,time_series_9,127.2419704
14/09/2022,time_series_9,125.054269
15/09/2022,time_series_9,122.8314077
16/09/2022,time_series_9,120.1712323
17/09/2022,time_series_9,117.0748464
18/09/2022,time_series_9,114.0080687
19/09/2022,time_series_9,111.7340542
20/09/2022,time_series_9,110.9917668
21/09/2022,time_series_9,112.1685623
22/09/2022,time_series_9,115.1196859
23/09/2022,time_series_9,119.2203126
24/09/2022,time_series_9,123.6278522
25/09/2022,time_series_9,127.6339677
26/09/2022,time_series_9,130.943343
27/09/2022,time_series_9,133.75
28/09/2022,time_series_9,136.576595
29/09/2022,time_series_9,139.9535851
30/09/2022,time_series_9,144.0911849
01/10/2022,time_series_9,148.7016329
02/10/2022,time_series_9,153.0597599
03/10/2022,time_series_9,156.2783212
04/10/2022,time_series_9,157.6731202
05/10/2022,time_series_9,157.0493624
06/10/2022,time_series_9,154.7758576
07/10/2022,time_series_9,151.6117038
08/10/2022,time_series_9,148.3653811
09/10/2022,time_series_9,145.5447404
10/10/2022,time_series_9,143.1610579
11/10/2022,time_series_9,140.7784391
12/10/2022,time_series_9,137.7846509
13/10/2022,time_series_9,133.7547756
14/10/2022,time_series_9,128.7341941
15/10/2022,time_series_9,123.3038386
16/10/2022,time_series_9,118.3918867
17/10/2022,time_series_9,114.9149978
18/10/2022,time_series_9,113.4130743
19/10/2022,time_series_9,113.846109
20/10/2022,time_series_9,115.6472355
21/10/2022,time_series_9,118.0070542
22/10/2022,time_series_9,120.256223
23/10/2022,time_series_9,122.1670048
24/10/2022,time_series_9,124.0320835
25/10/2022,time_series_9,126.4833673
26/10/2022,time_series_9,130.136077
27/10/2022,time_series_9,135.2266833
28/10/2022,time_series_9,141.4178109
29/10/2022,time_series_9,147.8663732
30/10/2022,time_series_9,153.5284697
31/10/2022,time_series_9,157.5632906
01/11/2022,time_series_9,159.6507705
02/11/2022,time_series_9,160.076747
03/11/2022,time_series_9,159.5471784
04/11/2022,time_series_9,158.8193989
05/11/2022,time_series_9,158.3242186
06/11/2022,time_series_9,157.957361
07/11/2022,time_series_9,157.1395754
08/11/2022,time_series_9,155.1184243
09/11/2022,time_series_9,151.3702849
10/11/2022,time_series_9,145.9123793
11/11/2022,time_series_9,139.375
12/11/2022,time_series_9,132.7951852
13/11/2022,time_series_9,127.2232258
14/11/2022,time_series_9,123.321606
15/11/2022,time_series_9,121.1405963
16/11/2022,time_series_9,120.1730467
17/11/2022,time_series_9,119.6607632
18/11/2022,time_series_9,119.0069921
19/11/2022,time_series_9,118.0993856
20/11/2022,time_series_9,117.3893267
21/11/2022,time_series_9,117.6877035
22/11/2022,time_series_9,119.7709449
23/11/2022,time_series_9,123.9816515
24/11/2022,time_series_9,130.0126808
25/11/2022,time_series_9,136.9793695
